"time","bat","temp","DO","Q","day","Julian_Date"
1465857660,3.48,17.254,4.987,0.985,16965.9451388889,198.945138888888
1465858560,3.49,17.33,4.967,0.986,16965.9555555556,198.955555555556
1465859460,3.48,17.389,4.953,0.986,16965.9659722222,198.96597222222
1465860360,3.48,17.448,4.92,0.986,16965.9763888889,198.976388888888
1465861260,3.48,17.482,4.88,0.985,16965.9868055556,198.986805555556
1465862160,3.48,17.499,4.85,0.985,16965.9972222222,198.99722222222
1465863060,3.48,17.525,4.816,0.986,16966.0076388889,199.007638888888
1465863960,3.49,17.508,4.755,0.985,16966.0180555556,199.018055555556
1465864860,3.48,17.533,4.695,0.985,16966.0284722222,199.02847222222
1465865760,3.49,17.533,4.642,0.985,16966.0388888889,199.038888888888
1465866660,3.49,17.482,4.579,0.986,16966.0493055556,199.049305555556
1465867560,3.49,17.465,4.504,0.985,16966.0597222222,199.05972222222
1465868460,3.49,17.415,4.446,0.985,16966.0701388889,199.070138888888
1465869360,3.49,17.381,4.361,0.986,16966.0805555556,199.080555555556
1465870260,3.49,17.322,4.292,0.986,16966.0909722222,199.09097222222
1465871160,3.49,17.262,4.218,0.986,16966.1013888889,199.101388888888
1465872060,3.49,17.228,4.13,0.986,16966.1118055556,199.111805555556
1465872960,3.49,17.144,4.062,0.986,16966.1222222222,199.12222222222
1465873860,3.49,17.093,3.989,0.987,16966.1326388889,199.132638888888
1465874760,3.49,17.042,3.913,0.986,16966.1430555556,199.143055555556
1465875660,3.49,16.974,3.847,0.986,16966.1534722222,199.15347222222
1465876560,3.49,16.923,3.782,0.986,16966.1638888889,199.163888888888
1465877460,3.49,16.83,3.725,0.987,16966.1743055556,199.174305555556
1465878360,3.49,16.804,3.671,0.987,16966.1847222222,199.18472222222
1465879260,3.49,16.745,3.604,0.986,16966.1951388889,199.195138888888
1465880160,3.49,16.668,3.564,0.986,16966.2055555556,199.205555555556
1465881060,3.49,16.617,3.504,0.987,16966.2159722222,199.21597222222
1465881960,3.49,16.558,3.455,0.987,16966.2263888889,199.226388888888
1465882860,3.49,16.515,3.41,0.987,16966.2368055556,199.236805555556
1465883760,3.49,16.464,3.362,0.987,16966.2472222222,199.24722222222
1465884660,3.49,16.396,3.318,0.987,16966.2576388889,199.257638888888
1465885560,3.49,16.362,3.285,0.987,16966.2680555556,199.268055555556
1465886460,3.49,16.336,3.238,0.987,16966.2784722222,199.27847222222
1465887360,3.49,16.293,3.205,0.987,16966.2888888889,199.288888888888
1465888260,3.49,16.225,3.177,0.987,16966.2993055556,199.299305555556
1465889160,3.49,16.208,3.134,0.987,16966.3097222222,199.30972222222
1465890060,3.49,16.191,3.095,0.987,16966.3201388889,199.320138888888
1465890960,3.49,16.148,3.064,0.987,16966.3305555556,199.330555555556
1465891860,3.49,16.106,3.036,0.987,16966.3409722222,199.34097222222
1465892760,3.49,16.054,3.013,0.987,16966.3513888889,199.351388888888
1465893660,3.49,16.046,2.987,0.987,16966.3618055556,199.361805555556
1465894560,3.49,16.012,2.965,0.987,16966.3722222222,199.37222222222
1465895460,3.49,15.978,2.945,0.987,16966.3826388889,199.382638888888
1465896360,3.49,15.943,2.921,0.987,16966.3930555556,199.393055555556
1465897260,3.49,15.909,2.897,0.987,16966.4034722222,199.40347222222
1465898160,3.49,15.892,2.867,0.987,16966.4138888889,199.413888888888
1465899060,3.49,15.858,2.848,0.987,16966.4243055556,199.424305555556
1465899960,3.49,15.815,2.827,0.987,16966.4347222222,199.43472222222
1465900860,3.49,15.798,2.806,0.987,16966.4451388889,199.445138888888
1465901760,3.49,15.747,2.797,0.987,16966.4555555556,199.455555555556
1465902660,3.48,15.755,2.779,0.987,16966.4659722222,199.46597222222
1465903560,3.49,15.747,2.774,0.987,16966.4763888889,199.476388888888
1465904460,3.49,15.712,2.761,0.988,16966.4868055556,199.486805555556
1465905360,3.49,15.678,2.754,0.987,16966.4972222222,199.49722222222
1465906260,3.48,15.678,2.734,0.987,16966.5076388889,199.507638888888
1465907160,3.48,15.678,2.727,0.987,16966.5180555556,199.518055555556
1465908060,3.49,15.661,2.73,0.987,16966.5284722222,199.52847222222
1465908960,3.49,15.669,2.724,0.987,16966.5388888889,199.538888888888
1465909860,3.48,15.687,2.729,0.987,16966.5493055556,199.549305555556
1465910760,3.49,15.704,2.739,0.987,16966.5597222222,199.55972222222
1465911660,3.49,15.764,2.751,0.987,16966.5701388889,199.570138888888
1465912560,3.48,15.764,2.743,0.987,16966.5805555556,199.580555555556
1465913460,3.49,15.781,2.747,0.987,16966.5909722222,199.59097222222
1465914360,3.49,15.824,2.77,0.988,16966.6013888889,199.601388888888
1465915260,3.49,15.815,2.788,0.987,16966.6118055556,199.611805555556
1465916160,3.49,15.858,2.803,0.987,16966.6222222222,199.62222222222
1465917060,3.49,15.875,2.822,0.987,16966.6326388889,199.632638888888
1465917960,3.49,15.918,2.839,0.987,16966.6430555556,199.643055555556
1465918860,3.49,15.926,2.858,0.987,16966.6534722222,199.65347222222
1465919760,3.49,15.943,2.877,0.987,16966.6638888889,199.663888888888
1465920660,3.49,15.986,2.897,0.987,16966.6743055556,199.674305555556
1465921560,3.49,15.995,2.916,0.987,16966.6847222222,199.68472222222
1465922460,3.49,16.063,2.931,0.987,16966.6951388889,199.695138888888
1465923360,3.49,16.106,2.948,0.987,16966.7055555556,199.705555555556
1465924260,3.49,16.183,2.976,0.987,16966.7159722222,199.71597222222
1465925160,3.49,16.2,2.995,0.987,16966.7263888889,199.726388888888
1465926060,3.49,16.251,3.003,0.987,16966.7368055556,199.736805555556
1465926960,3.49,16.293,3.03,0.987,16966.7472222222,199.74722222222
1465927860,3.49,16.328,3.049,0.987,16966.7576388889,199.757638888888
1465928760,3.49,16.421,3.082,0.987,16966.7680555556,199.768055555556
1465929660,3.49,16.438,3.107,0.987,16966.7784722222,199.77847222222
1465930560,3.49,16.532,3.13,0.987,16966.7888888889,199.788888888888
1465931460,3.49,16.575,3.156,0.987,16966.7993055556,199.799305555556
1465932360,3.49,16.626,3.166,0.987,16966.8097222222,199.80972222222
1465933260,3.49,16.668,3.199,0.987,16966.8201388889,199.820138888888
1465934160,3.49,16.711,3.203,0.987,16966.8305555556,199.830555555556
1465935060,3.49,16.77,3.246,0.987,16966.8409722222,199.84097222222
1465935960,3.49,16.881,3.255,0.987,16966.8513888889,199.851388888888
1465936860,3.49,16.948,3.271,0.987,16966.8618055556,199.861805555556
1465937760,3.49,16.999,3.277,0.987,16966.8722222222,199.87222222222
1465938660,3.49,16.999,3.299,0.987,16966.8826388889,199.882638888888
1465939560,3.48,17.042,3.32,0.987,16966.8930555556,199.893055555556
1465940460,3.49,17.084,3.325,0.987,16966.9034722222,199.90347222222
1465941360,3.49,17.11,3.333,0.987,16966.9138888889,199.913888888888
1465942260,3.49,17.118,3.339,0.986,16966.9243055556,199.924305555556
1465943160,3.48,17.152,3.342,0.987,16966.9347222222,199.93472222222
1465944060,3.49,17.135,3.341,0.987,16966.9451388889,199.945138888888
1465944960,3.49,17.084,3.339,0.987,16966.9555555556,199.955555555556
1465945860,3.49,17.101,3.317,0.987,16966.9659722222,199.96597222222
1465946760,3.49,17.11,3.298,0.987,16966.9763888889,199.976388888888
1465947660,3.49,17.076,3.283,0.987,16966.9868055556,199.986805555556
1465948560,3.49,17.067,3.255,0.987,16966.9972222222,199.99722222222
1465949460,3.49,17.033,3.223,0.986,16967.0076388889,200.007638888888
1465950360,3.49,17.05,3.186,0.987,16967.0180555556,200.018055555556
1465951260,3.49,16.991,3.165,0.987,16967.0284722222,200.02847222222
1465952160,3.49,16.948,3.127,0.987,16967.0388888889,200.038888888888
1465953060,3.49,16.931,3.092,0.987,16967.0493055556,200.049305555556
1465953960,3.49,16.898,3.06,0.987,16967.0597222222,200.05972222222
1465954860,3.49,16.881,3.016,0.987,16967.0701388889,200.070138888888
1465955760,3.49,16.838,2.983,0.987,16967.0805555556,200.080555555556
1465956660,3.49,16.847,2.947,0.987,16967.0909722222,200.09097222222
1465957560,3.49,16.796,2.92,0.987,16967.1013888889,200.101388888888
1465958460,3.49,16.736,2.902,0.987,16967.1118055556,200.111805555556
1465959360,3.49,16.728,2.866,0.987,16967.1222222222,200.12222222222
1465960260,3.49,16.719,2.833,0.987,16967.1326388889,200.132638888888
1465961160,3.49,16.685,2.798,0.987,16967.1430555556,200.143055555556
1465962060,3.49,16.677,2.768,0.987,16967.1534722222,200.15347222222
1465962960,3.49,16.643,2.74,0.987,16967.1638888889,200.163888888888
1465963860,3.49,16.6,2.715,0.987,16967.1743055556,200.174305555556
1465964760,3.49,16.6,2.688,0.987,16967.1847222222,200.18472222222
1465965660,3.49,16.566,2.663,0.987,16967.1951388889,200.195138888888
1465966560,3.49,16.558,2.639,0.987,16967.2055555556,200.205555555556
1465967460,3.49,16.506,2.633,0.986,16967.2159722222,200.21597222222
1465968360,3.49,16.464,2.622,0.987,16967.2263888889,200.226388888888
1465969260,3.49,16.438,2.606,0.987,16967.2368055556,200.236805555556
1465970160,3.49,16.447,2.582,0.987,16967.2472222222,200.24722222222
1465971060,3.49,16.413,2.59,0.987,16967.2576388889,200.257638888888
1465971960,3.49,16.387,2.596,0.987,16967.2680555556,200.268055555556
1465972860,3.49,16.37,2.586,0.987,16967.2784722222,200.27847222222
1465973760,3.48,16.319,2.599,0.987,16967.2888888889,200.288888888888
1465974660,3.49,16.293,2.687,0.987,16967.2993055556,200.299305555556
1465975560,3.49,16.259,2.673,0.987,16967.3097222222,200.30972222222
1465976460,3.49,16.242,2.658,0.987,16967.3201388889,200.320138888888
1465977360,3.49,16.217,2.656,0.987,16967.3305555556,200.330555555556
1465978260,3.49,16.191,2.661,0.987,16967.3409722222,200.34097222222
1465979160,3.49,16.183,2.662,0.987,16967.3513888889,200.351388888888
1465980060,3.49,16.131,2.681,0.987,16967.3618055556,200.361805555556
1465980960,3.49,16.123,2.687,0.987,16967.3722222222,200.37222222222
1465981860,3.49,16.097,2.677,0.987,16967.3826388889,200.382638888888
1465982760,3.49,16.063,2.666,0.987,16967.3930555556,200.393055555556
1465983660,3.49,16.054,2.658,0.987,16967.4034722222,200.40347222222
1465984560,3.49,16.046,2.652,0.987,16967.4138888889,200.413888888888
1465985460,3.49,16.029,2.642,0.987,16967.4243055556,200.424305555556
1465986360,3.49,16.012,2.633,0.987,16967.4347222222,200.43472222222
1465987260,3.49,16.003,2.617,0.987,16967.4451388889,200.445138888888
1465988160,3.49,15.952,2.606,0.987,16967.4555555556,200.455555555556
1465989060,3.49,15.96,2.601,0.988,16967.4659722222,200.46597222222
1465989960,3.49,15.943,2.574,0.987,16967.4763888889,200.476388888888
1465990860,3.49,15.909,2.556,0.987,16967.4868055556,200.486805555556
1465991760,3.49,15.926,2.531,0.987,16967.4972222222,200.49722222222
1465992660,3.49,15.926,2.513,0.987,16967.5076388889,200.507638888888
1465993560,3.49,15.926,2.492,0.987,16967.5180555556,200.518055555556
1465994460,3.49,15.909,2.472,0.987,16967.5284722222,200.52847222222
1465995360,3.49,15.901,2.462,0.986,16967.5388888889,200.538888888888
1465996260,3.48,15.918,2.441,0.987,16967.5493055556,200.549305555556
1465997160,3.49,15.918,2.445,0.987,16967.5597222222,200.55972222222
1465998060,3.49,15.883,2.437,0.987,16967.5701388889,200.570138888888
1465998960,3.49,15.926,2.422,0.987,16967.5805555556,200.580555555556
1465999860,3.49,15.892,2.425,0.987,16967.5909722222,200.59097222222
1466000760,3.49,15.901,2.421,0.987,16967.6013888889,200.601388888888
1466001660,3.49,15.935,2.417,0.987,16967.6118055556,200.611805555556
1466002560,3.49,15.926,2.417,0.987,16967.6222222222,200.62222222222
1466003460,3.48,15.935,2.412,0.987,16967.6326388889,200.632638888888
1466004360,3.49,15.943,2.415,0.987,16967.6430555556,200.643055555556
1466005260,3.49,15.943,2.424,0.987,16967.6534722222,200.65347222222
1466006160,3.49,15.969,2.419,0.987,16967.6638888889,200.663888888888
1466007060,3.49,15.96,2.441,0.987,16967.6743055556,200.674305555556
1466007960,3.49,16.012,2.441,0.987,16967.6847222222,200.68472222222
1466008860,3.49,16.029,2.458,0.987,16967.6951388889,200.695138888888
1466009760,3.49,16.054,2.475,0.986,16967.7055555556,200.705555555556
1466010660,3.49,16.097,2.495,0.987,16967.7159722222,200.71597222222
1466011560,3.49,16.097,2.504,0.987,16967.7263888889,200.726388888888
1466012460,3.49,16.131,2.528,0.987,16967.7368055556,200.736805555556
1466013360,3.49,16.114,2.533,0.987,16967.7472222222,200.74722222222
1466014260,3.49,16.14,2.548,0.987,16967.7576388889,200.757638888888
1466015160,3.49,16.14,2.551,0.987,16967.7680555556,200.768055555556
1466016060,3.49,16.148,2.566,0.987,16967.7784722222,200.77847222222
1466016960,3.49,16.131,2.571,0.987,16967.7888888889,200.788888888888
1466017860,3.49,16.148,2.567,0.987,16967.7993055556,200.799305555556
1466018760,3.49,16.148,2.579,0.987,16967.8097222222,200.80972222222
1466019660,3.49,16.114,2.587,0.987,16967.8201388889,200.820138888888
1466020560,3.49,16.148,2.578,0.987,16967.8305555556,200.830555555556
1466021460,3.49,16.131,2.579,0.987,16967.8409722222,200.84097222222
1466022360,3.49,16.14,2.563,0.987,16967.8513888889,200.851388888888
1466023260,3.49,16.114,2.564,0.987,16967.8618055556,200.861805555556
1466024160,3.49,16.114,2.561,0.987,16967.8722222222,200.87222222222
1466025060,3.49,16.123,2.553,0.987,16967.8826388889,200.882638888888
1466025960,3.49,16.106,2.554,0.987,16967.8930555556,200.893055555556
1466026860,3.49,16.097,2.543,0.987,16967.9034722222,200.90347222222
1466027760,3.49,16.106,2.543,0.987,16967.9138888889,200.913888888888
1466028660,3.49,16.097,2.539,0.987,16967.9243055556,200.924305555556
1466029560,3.49,16.114,2.54,0.987,16967.9347222222,200.93472222222
1466030460,3.49,16.131,2.556,0.987,16967.9451388889,200.945138888888
1466031360,3.49,16.14,2.558,0.987,16967.9555555556,200.955555555556
1466032260,3.49,16.131,2.578,0.987,16967.9659722222,200.96597222222
1466033160,3.49,16.157,2.583,0.987,16967.9763888889,200.976388888888
1466034060,3.49,16.148,2.606,0.987,16967.9868055556,200.986805555556
1466034960,3.49,16.157,2.613,0.987,16967.9972222222,200.99722222222
1466035860,3.49,16.165,2.63,0.987,16968.0076388889,201.007638888888
1466036760,3.49,16.165,2.636,0.987,16968.0180555556,201.018055555556
1466037660,3.49,16.148,2.635,0.987,16968.0284722222,201.02847222222
1466038560,3.49,16.14,2.632,0.987,16968.0388888889,201.038888888888
1466039460,3.49,16.123,2.643,0.987,16968.0493055556,201.049305555556
1466040360,3.49,16.114,2.627,0.987,16968.0597222222,201.05972222222
1466041260,3.49,16.097,2.619,0.986,16968.0701388889,201.070138888888
1466042160,3.49,16.08,2.619,0.987,16968.0805555556,201.080555555556
1466043060,3.49,16.08,2.604,0.987,16968.0909722222,201.09097222222
1466043960,3.49,16.063,2.59,0.987,16968.1013888889,201.101388888888
1466044860,3.49,16.046,2.569,0.987,16968.1118055556,201.111805555556
1466045760,3.49,16.029,2.549,0.987,16968.1222222222,201.12222222222
1466046660,3.49,16.003,2.538,0.987,16968.1326388889,201.132638888888
1466047560,3.49,15.978,2.519,0.987,16968.1430555556,201.143055555556
1466048460,3.49,15.96,2.488,0.987,16968.1534722222,201.15347222222
1466049360,3.49,15.943,2.465,0.987,16968.1638888889,201.163888888888
1466050260,3.49,15.918,2.446,0.987,16968.1743055556,201.174305555556
1466051160,3.49,15.901,2.432,0.987,16968.1847222222,201.18472222222
1466052060,3.49,15.883,2.406,0.987,16968.1951388889,201.195138888888
1466052960,3.49,15.875,2.39,0.987,16968.2055555556,201.205555555556
1466053860,3.49,15.849,2.374,0.987,16968.2159722222,201.21597222222
1466054760,3.49,15.858,2.357,0.987,16968.2263888889,201.226388888888
1466055660,3.49,15.815,2.341,0.986,16968.2368055556,201.236805555556
1466056560,3.49,15.798,2.334,0.987,16968.2472222222,201.24722222222
1466057460,3.48,15.789,2.32,0.986,16968.2576388889,201.257638888888
1466058360,3.49,15.789,2.308,0.986,16968.2680555556,201.268055555556
1466059260,3.49,15.747,2.297,0.986,16968.2784722222,201.27847222222
1466060160,3.49,15.755,2.29,0.987,16968.2888888889,201.288888888888
1466061060,3.49,15.738,2.28,0.987,16968.2993055556,201.299305555556
1466061960,3.48,15.704,2.269,0.986,16968.3097222222,201.30972222222
1466062860,3.49,15.687,2.268,0.986,16968.3201388889,201.320138888888
1466063760,3.48,15.678,2.26,0.987,16968.3305555556,201.330555555556
1466064660,3.48,15.678,2.254,0.986,16968.3409722222,201.34097222222
1466065560,3.48,15.669,2.248,0.986,16968.3513888889,201.351388888888
1466066460,3.48,15.644,2.247,0.987,16968.3618055556,201.361805555556
1466067360,3.48,15.644,2.23,0.987,16968.3722222222,201.37222222222
1466068260,3.48,15.627,2.222,0.986,16968.3826388889,201.382638888888
1466069160,3.48,15.609,2.22,0.986,16968.3930555556,201.393055555556
1466070060,3.48,15.627,2.21,0.987,16968.4034722222,201.40347222222
1466070960,3.48,15.609,2.207,0.986,16968.4138888889,201.413888888888
1466071860,3.48,15.584,2.206,0.987,16968.4243055556,201.424305555556
1466072760,3.49,15.601,2.2,0.987,16968.4347222222,201.43472222222
1466073660,3.48,15.567,2.203,0.987,16968.4451388889,201.445138888888
1466074560,3.48,15.541,2.197,0.987,16968.4555555556,201.455555555556
1466075460,3.48,15.541,2.193,0.987,16968.4659722222,201.46597222222
1466076360,3.48,15.498,2.197,0.987,16968.4763888889,201.476388888888
1466077260,3.48,15.532,2.189,0.986,16968.4868055556,201.486805555556
1466078160,3.48,15.515,2.199,0.986,16968.4972222222,201.49722222222
1466079060,3.48,15.507,2.192,0.987,16968.5076388889,201.507638888888
1466079960,3.48,15.507,2.191,0.986,16968.5180555556,201.518055555556
1466080860,3.48,15.507,2.2,0.987,16968.5284722222,201.52847222222
1466081760,3.48,15.507,2.204,0.987,16968.5388888889,201.538888888888
1466082660,3.48,15.507,2.203,0.987,16968.5493055556,201.549305555556
1466083560,3.48,15.498,2.217,0.986,16968.5597222222,201.55972222222
1466084460,3.48,15.498,2.221,0.987,16968.5701388889,201.570138888888
1466085360,3.48,15.515,2.239,0.987,16968.5805555556,201.580555555556
1466086260,3.48,15.532,2.244,0.986,16968.5909722222,201.59097222222
1466087160,3.48,15.549,2.271,0.987,16968.6013888889,201.601388888888
1466088060,3.48,15.575,2.284,0.987,16968.6118055556,201.611805555556
1466088960,3.48,15.609,2.313,0.986,16968.6222222222,201.62222222222
1466089860,3.48,15.635,2.338,0.987,16968.6326388889,201.632638888888
1466090760,3.48,15.652,2.373,0.987,16968.6430555556,201.643055555556
1466091660,3.48,15.712,2.392,0.986,16968.6534722222,201.65347222222
1466092560,3.48,15.781,2.43,0.987,16968.6638888889,201.663888888888
1466093460,3.48,15.824,2.474,0.987,16968.6743055556,201.674305555556
1466094360,3.48,15.892,2.504,0.987,16968.6847222222,201.68472222222
1466095260,3.48,15.952,2.561,0.987,16968.6951388889,201.695138888888
1466096160,3.48,15.978,2.596,0.987,16968.7055555556,201.705555555556
1466097060,3.48,16.029,2.645,0.987,16968.7159722222,201.71597222222
1466097960,3.48,16.037,2.682,0.987,16968.7263888889,201.726388888888
1466098860,3.48,16.089,2.72,0.987,16968.7368055556,201.736805555556
1466099760,3.48,16.148,2.745,0.987,16968.7472222222,201.74722222222
1466100660,3.48,16.2,2.77,0.987,16968.7576388889,201.757638888888
1466101560,3.48,16.234,2.81,0.987,16968.7680555556,201.768055555556
1466102460,3.49,16.302,2.84,0.987,16968.7784722222,201.77847222222
1466103360,3.48,16.353,2.877,0.987,16968.7888888889,201.788888888888
1466104260,3.49,16.413,2.903,0.987,16968.7993055556,201.799305555556
1466105160,3.48,16.498,2.931,0.987,16968.8097222222,201.80972222222
1466106060,3.48,16.583,2.953,0.987,16968.8201388889,201.820138888888
1466106960,3.48,16.66,2.999,0.987,16968.8305555556,201.830555555556
1466107860,3.48,16.77,3.025,0.987,16968.8409722222,201.84097222222
1466108760,3.49,16.838,3.062,0.987,16968.8513888889,201.851388888888
1466109660,3.49,16.931,3.091,0.987,16968.8618055556,201.861805555556
1466110560,3.49,17.025,3.128,0.987,16968.8722222222,201.87222222222
1466111460,3.49,17.144,3.153,0.986,16968.8826388889,201.882638888888
1466112360,3.49,17.262,3.201,0.987,16968.8930555556,201.893055555556
1466113260,3.49,17.398,3.239,0.987,16968.9034722222,201.90347222222
1466114160,3.49,17.542,3.265,0.987,16968.9138888889,201.913888888888
1466115060,3.49,17.635,3.308,0.987,16968.9243055556,201.924305555556
1466115960,3.49,17.761,3.346,0.987,16968.9347222222,201.93472222222
1466116860,3.49,17.871,3.351,0.986,16968.9451388889,201.945138888888
1466117760,3.49,17.922,3.386,0.987,16968.9555555556,201.955555555556
1466118660,3.49,17.981,3.407,0.987,16968.9659722222,201.96597222222
1466119560,3.49,18.04,3.398,0.986,16968.9763888889,201.976388888888
1466120460,3.49,18.09,3.392,0.986,16968.9868055556,201.986805555556
1466121360,3.49,18.09,3.392,0.986,16968.9972222222,201.99722222222
1466122260,3.49,18.133,3.379,0.986,16969.0076388889,202.007638888888
1466123160,3.49,18.124,3.373,0.986,16969.0180555556,202.018055555556
1466124060,3.49,18.116,3.344,0.986,16969.0284722222,202.02847222222
1466124960,3.49,18.099,3.312,0.987,16969.0388888889,202.038888888888
1466125860,3.49,18.074,3.27,0.986,16969.0493055556,202.049305555556
1466126760,3.49,18.031,3.235,0.987,16969.0597222222,202.05972222222
1466127660,3.49,17.998,3.192,0.987,16969.0701388889,202.070138888888
1466128560,3.49,17.913,3.139,0.987,16969.0805555556,202.080555555556
1466129460,3.49,17.846,3.086,0.986,16969.0909722222,202.09097222222
1466130360,3.49,17.812,3.024,0.987,16969.1013888889,202.101388888888
1466131260,3.49,17.77,2.972,0.987,16969.1118055556,202.111805555556
1466132160,3.49,17.685,2.925,0.987,16969.1222222222,202.12222222222
1466133060,3.49,17.643,2.873,0.987,16969.1326388889,202.132638888888
1466133960,3.49,17.575,2.816,0.987,16969.1430555556,202.143055555556
1466134860,3.49,17.533,2.768,0.987,16969.1534722222,202.15347222222
1466135760,3.49,17.474,2.714,0.987,16969.1638888889,202.163888888888
1466136660,3.49,17.406,2.657,0.986,16969.1743055556,202.174305555556
1466137560,3.49,17.372,2.619,0.987,16969.1847222222,202.18472222222
1466138460,3.49,17.322,2.577,0.987,16969.1951388889,202.195138888888
1466139360,3.49,17.279,2.528,0.987,16969.2055555556,202.205555555556
1466140260,3.49,17.211,2.502,0.987,16969.2159722222,202.21597222222
1466141160,3.49,17.186,2.446,0.986,16969.2263888889,202.226388888888
1466142060,3.49,17.127,2.419,0.987,16969.2368055556,202.236805555556
1466142960,3.49,17.076,2.383,0.987,16969.2472222222,202.24722222222
1466143860,3.49,17.059,2.351,0.987,16969.2576388889,202.257638888888
1466144760,3.49,17.016,2.325,0.986,16969.2680555556,202.268055555556
1466145660,3.49,16.923,2.305,0.986,16969.2784722222,202.27847222222
1466146560,3.49,16.94,2.281,0.986,16969.2888888889,202.288888888888
1466147460,3.49,16.872,2.266,0.987,16969.2993055556,202.299305555556
1466148360,3.49,16.838,2.241,0.987,16969.3097222222,202.30972222222
1466149260,3.49,16.821,2.226,0.987,16969.3201388889,202.320138888888
1466150160,3.49,16.762,2.215,0.986,16969.3305555556,202.330555555556
1466151060,3.49,16.745,2.197,0.987,16969.3409722222,202.34097222222
1466151960,3.49,16.694,2.182,0.987,16969.3513888889,202.351388888888
1466152860,3.49,16.66,2.172,0.986,16969.3618055556,202.361805555556
1466153760,3.49,16.643,2.158,0.986,16969.3722222222,202.37222222222
1466154660,3.49,16.6,2.153,0.987,16969.3826388889,202.382638888888
1466155560,3.49,16.583,2.136,0.987,16969.3930555556,202.393055555556
1466156460,3.49,16.575,2.127,0.986,16969.4034722222,202.40347222222
1466157360,3.49,16.532,2.123,0.986,16969.4138888889,202.413888888888
1466158260,3.49,16.515,2.105,0.986,16969.4243055556,202.424305555556
1466159160,3.49,16.472,2.101,0.986,16969.4347222222,202.43472222222
1466160060,3.49,16.455,2.103,0.986,16969.4451388889,202.445138888888
1466160960,3.49,16.43,2.094,0.986,16969.4555555556,202.455555555556
1466161860,3.49,16.438,2.078,0.986,16969.4659722222,202.46597222222
1466162760,3.49,16.404,2.084,0.986,16969.4763888889,202.476388888888
1466163660,3.49,16.387,2.08,0.986,16969.4868055556,202.486805555556
1466164560,3.49,16.387,2.091,0.986,16969.4972222222,202.49722222222
1466165460,3.49,16.387,2.088,0.986,16969.5076388889,202.507638888888
1466166360,3.49,16.387,2.079,0.987,16969.5180555556,202.518055555556
1466167260,3.49,16.379,2.095,0.986,16969.5284722222,202.52847222222
1466168160,3.49,16.379,2.099,0.986,16969.5388888889,202.538888888888
1466169060,3.49,16.353,2.104,0.986,16969.5493055556,202.549305555556
1466169960,3.49,16.387,2.118,0.987,16969.5597222222,202.55972222222
1466170860,3.49,16.379,2.134,0.987,16969.5701388889,202.570138888888
1466171760,3.49,16.396,2.134,0.986,16969.5805555556,202.580555555556
1466172660,3.49,16.396,2.154,0.987,16969.5909722222,202.59097222222
1466173560,3.49,16.404,2.165,0.986,16969.6013888889,202.601388888888
1466174460,3.49,16.396,2.182,0.986,16969.6118055556,202.611805555556
1466175360,3.49,16.387,2.212,0.987,16969.6222222222,202.62222222222
1466176260,3.49,16.387,2.226,0.987,16969.6326388889,202.632638888888
1466177160,3.49,16.396,2.43,0.987,16969.6430555556,202.643055555556
1466178060,3.49,16.37,2.461,0.987,16969.6534722222,202.65347222222
1466178960,3.49,16.387,2.474,0.986,16969.6638888889,202.663888888888
1466179860,3.49,16.37,2.512,0.987,16969.6743055556,202.674305555556
1466180760,3.49,16.37,2.544,0.987,16969.6847222222,202.68472222222
1466181660,3.49,16.353,2.574,0.987,16969.6951388889,202.695138888888
1466182560,3.49,16.353,2.604,0.987,16969.7055555556,202.705555555556
1466183460,3.49,16.293,2.644,0.987,16969.7159722222,202.71597222222
1466184360,3.49,16.336,2.648,0.987,16969.7263888889,202.726388888888
1466185260,3.49,16.336,2.65,0.987,16969.7368055556,202.736805555556
1466186160,3.49,16.319,2.637,0.987,16969.7472222222,202.74722222222
1466187060,3.49,16.319,2.649,0.987,16969.7576388889,202.757638888888
1466187960,3.49,16.353,2.647,0.987,16969.7680555556,202.768055555556
1466188860,3.49,16.362,2.636,0.987,16969.7784722222,202.77847222222
1466189760,3.49,16.404,2.626,0.987,16969.7888888889,202.788888888888
1466190660,3.49,16.421,2.634,0.987,16969.7993055556,202.799305555556
1466191560,3.49,16.455,2.623,0.987,16969.8097222222,202.80972222222
1466192460,3.49,16.498,2.623,0.987,16969.8201388889,202.820138888888
1466193360,3.49,16.558,2.622,0.987,16969.8305555556,202.830555555556
1466194260,3.49,16.634,2.64,0.987,16969.8409722222,202.84097222222
1466195160,3.49,16.694,2.664,0.987,16969.8513888889,202.851388888888
1466196060,3.49,16.762,2.679,0.987,16969.8618055556,202.861805555556
1466196960,3.49,16.821,2.698,0.987,16969.8722222222,202.87222222222
1466197860,3.49,16.872,2.737,0.986,16969.8826388889,202.882638888888
1466198760,3.49,16.94,2.768,0.987,16969.8930555556,202.893055555556
1466199660,3.49,17.016,2.803,0.987,16969.9034722222,202.90347222222
1466200560,3.49,17.076,2.854,0.987,16969.9138888889,202.913888888888
1466201460,3.49,17.161,2.883,0.987,16969.9243055556,202.924305555556
1466202360,3.49,17.245,2.917,0.986,16969.9347222222,202.93472222222
1466203260,3.49,17.305,2.953,0.987,16969.9451388889,202.945138888888
1466204160,3.49,17.347,2.984,0.986,16969.9555555556,202.955555555556
1466205060,3.49,17.372,3.015,0.987,16969.9659722222,202.96597222222
1466205960,3.49,17.457,3.033,0.987,16969.9763888889,202.976388888888
